customer_id,age,tenure_months,monthly_charges,total_charges,support_calls,contract,internet_service,churned,last_call_outcome
C03779,34,26,93.65,2361.44,0,two-year,dsl,1,unresolved
C03780,59,51,74.01,3817.73,2,one-year,none,1,unresolved
C03781,32,20,67.96,1337.61,0,two-year,none,0,resolved
C03782,49,26,55.21,1456.79,1,month-to-month,fiber,0,resolved
C03783,76,17,99.2,1770.87,0,two-year,fiber,1,cancelled
C03784,28,5,50.35,296.61,1,two-year,fiber,0,no_contact
C03785,49,32,18.0,506.28,0,month-to-month,fiber,0,no_contact
C03786,60,10,102.35,1013.45,1,month-to-month,fiber,1,cancelled
C03787,52,19,63.98,1217.49,0,month-to-month,fiber,1,cancelled
C03788,34,15,43.24,,4,two-year,fiber,0,no_contact
C03789,35,72,34.55,2424.08,0,one-year,fiber,0,no_contact
C03790,29,32,39.87,1264.4,0,one-year,fiber,0,resolved
C03791,42,21,31.57,695.03,1,one-year,fiber,1,escalated
C03792,18,4,61.69,166.28,0,two-year,fiber,0,resolved
C03793,58,4,67.83,230.25,1,month-to-month,fiber,1,cancelled
C03794,55,23,73.52,1648.67,1,one-year,dsl,1,escalated
C03795,57,42,34.86,1429.24,0,month-to-month,dsl,0,no_contact
C03796,46,30,100.25,3002.44,0,one-year,dsl,0,no_contact
C03797,20,29,51.16,1441.69,1,one-year,dsl,0,resolved
C03798,59,34,79.29,2649.07,1,month-to-month,fiber,1,escalated
C03799,55,19,26.31,472.68,0,two-year,dsl,0,no_contact
C03800,79,17,65.31,1081.29,1,month-to-month,dsl,1,unresolved
C03801,38,36,43.58,1444.58,2,month-to-month,fiber,0,escalated
C03802,62,2,60.12,146.99,1,month-to-month,fiber,1,cancelled
C03803,56,23,84.33,1962.0,0,month-to-month,fiber,1,unresolved
C03804,28,20,60.7,1249.17,0,one-year,none,0,resolved
C03805,56,18,66.78,1174.02,0,month-to-month,fiber,0,no_contact
C03806,54,72,88.3,6337.29,2,one-year,satellite,0,resolved
C03807,56,1,105.42,108.15,1,month-to-month,fiber,1,cancelled
C03808,54,21,39.53,914.43,1,month-to-month,fiber,1,cancelled
C03809,22,13,51.87,677.81,1,two-year,fiber,1,cancelled
C03810,80,28,47.34,1401.69,0,month-to-month,dsl,0,resolved
C03811,18,37,79.49,2905.56,0,one-year,fiber,0,no_contact
C03812,59,27,,,2,two-year,dsl,0,escalated
C03813,40,12,99.28,1162.07,1,two-year,dsl,1,cancelled
C03814,35,17,45.44,742.13,1,one-year,fiber,0,no_contact
C03815,38,36,74.15,2664.66,1,month-to-month,dsl,0,no_contact
C03816,31,29,38.31,1112.16,0,month-to-month,dsl,1,cancelled
C03817,39,27,76.99,2069.8,1,month-to-month,fiber,1,cancelled
C03818,47,4,,315.94,3,month-to-month,none,1,escalated
C03819,28,14,54.69,829.82,0,month-to-month,none,0,escalated
C03820,38,1,117.55,,1,one-year,none,1,escalated
C03821,53,16,50.48,778.64,1,month-to-month,fiber,1,cancelled
C03822,46,8,49.49,407.8,0,one-year,dsl,0,escalated
C03823,48,4,66.5,310.65,1,month-to-month,fiber,1,unresolved
C03824,38,11,99.73,1011.24,0,one-year,none,1,unresolved
C03825,25,9,62.63,575.55,0,month-to-month,dsl,1,cancelled
C03826,53,25,,2131.54,2,month-to-month,dsl,1,cancelled
C03827,47,43,65.06,2887.52,0,one-year,dsl,0,resolved
C03828,51,19,113.5,2145.51,2,one-year,fiber,1,cancelled
C03829,54,40,69.58,2708.95,2,month-to-month,dsl,0,resolved
C03830,56,11,55.21,576.9,0,two-year,fiber,0,no_contact
C03831,69,16,61.62,,2,one-year,fiber,1,cancelled
C03832,73,61,97.58,5958.18,0,month-to-month,fiber,1,cancelled
C03833,24,1,42.65,-6.89,1,one-year,none,1,cancelled
C03834,47,15,51.24,817.02,0,month-to-month,fiber,0,resolved
C03835,37,18,31.56,619.48,3,one-year,fiber,1,cancelled
C03836,32,28,56.73,1581.78,3,one-year,fiber,0,resolved
C03837,54,20,62.6,1259.02,0,month-to-month,dsl,1,cancelled
C03838,45,8,,504.47,0,month-to-month,dsl,0,resolved
C03839,40,11,59.99,674.7,0,month-to-month,fiber,1,escalated
C03840,74,38,56.72,2127.27,2,month-to-month,fiber,1,unresolved
C03841,66,3,,189.46,1,one-year,satellite,0,no_contact
C03842,43,32,62.05,2008.99,0,month-to-month,fiber,0,no_contact
C03843,38,27,61.49,1723.69,1,,dsl,0,resolved
C03844,50,28,43.99,1243.09,2,month-to-month,dsl,0,resolved
C03845,38,50,91.06,4581.69,3,one-year,dsl,0,no_contact
C03846,34,30,44.33,1363.61,2,one-year,fiber,0,resolved
C03847,37,5,35.39,159.2,0,month-to-month,fiber,0,resolved
C03848,77,26,96.46,,1,two-year,dsl,1,cancelled
C03849,29,46,104.11,4808.0,0,one-year,fiber,0,no_contact
C03850,43,12,39.84,435.2,0,month-to-month,fiber,0,no_contact
C03851,61,26,86.9,2206.01,2,month-to-month,dsl,0,resolved
C03852,44,10,61.42,568.16,1,month-to-month,fiber,1,escalated
C03853,46,13,57.34,757.68,1,month-to-month,fiber,0,resolved
C03854,35,35,67.58,2379.46,2,one-year,fiber,1,cancelled
C03855,37,10,78.78,756.3,4,one-year,fiber,0,resolved
C03856,47,23,40.48,,1,month-to-month,dsl,1,escalated
C03857,52,26,38.28,1037.79,0,two-year,fiber,1,cancelled
C03858,47,21,70.71,1453.28,0,month-to-month,dsl,1,cancelled
C03859,38,32,87.92,2794.36,0,month-to-month,dsl,1,cancelled
C03860,54,7,18.0,126.56,2,month-to-month,fiber,1,cancelled
C03861,58,25,46.7,1241.32,0,month-to-month,fiber,0,resolved
C03862,43,24,21.45,511.04,0,month-to-month,fiber,0,no_contact
C03863,70,35,40.08,1362.66,3,month-to-month,dsl,1,cancelled
C03864,51,28,18.0,410.36,1,one-year,fiber,0,resolved
C03865,47,27,105.46,2769.46,2,two-year,dsl,1,escalated
C03866,50,11,63.9,678.3,2,month-to-month,dsl,0,resolved
C03867,50,6,52.53,271.86,0,month-to-month,dsl,0,no_contact
C03868,38,24,,2266.15,1,month-to-month,dsl,1,cancelled
C03869,29,26,66.92,1763.83,0,two-year,fiber,0,resolved
C03870,45,17,58.0,1012.52,1,one-year,dsl,0,resolved
C03871,43,17,52.97,950.67,1,month-to-month,dsl,1,cancelled
C03872,48,30,96.22,2903.32,1,one-year,fiber,1,cancelled
C03873,70,13,87.77,1158.47,2,two-year,dsl,0,resolved
C03874,33,30,62.04,1863.03,1,month-to-month,none,0,resolved
C03875,39,18,74.57,1333.44,0,month-to-month,fiber,1,escalated
C03876,60,33,53.39,1785.23,0,one-year,fiber,0,no_contact
C03877,64,16,43.47,,1,two-year,dsl,0,no_contact
C03878,67,13,18.8,294.24,0,two-year,none,0,no_contact
C03879,79,14,69.31,957.97,0,month-to-month,dsl,1,unresolved
C03880,43,4,71.94,291.06,2,month-to-month,fiber,1,escalated
C03881,58,31,58.6,1780.49,0,one-year,fiber,0,resolved
C03882,51,4,18.0,137.43,3,one-year,dsl,1,escalated
C03883,45,39,58.89,2221.21,3,month-to-month,fiber,1,escalated
C03884,57,9,67.58,643.6,1,two-year,fiber,1,cancelled
C03885,44,46,52.71,2416.26,3,one-year,none,0,resolved
C03886,40,12,97.12,1156.25,1,two-year,fiber,0,no_contact
C03887,45,33,52.59,,0,one-year,none,0,no_contact
C03888,18,38,68.25,2585.69,1,one-year,dsl,0,resolved
C03889,58,49,51.23,2437.89,0,month-to-month,none,0,no_contact
C03890,45,30,79.85,2497.77,1,month-to-month,fiber,1,escalated
C03891,57,29,43.29,1199.22,3,month-to-month,dsl,0,no_contact
C03892,60,6,76.82,,2,two-year,dsl,0,no_contact
C03893,20,16,109.65,1830.15,0,month-to-month,fiber,1,unresolved
C03894,35,27,68.22,1882.45,1,month-to-month,none,0,no_contact
C03895,44,10,105.38,1035.82,2,one-year,dsl,1,cancelled
C03896,34,17,91.1,1545.89,0,one-year,dsl,1,cancelled
C03897,62,37,78.28,2921.01,0,month-to-month,fiber,0,resolved
C03898,34,4,53.25,233.3,0,one-year,fiber,0,resolved
C03899,78,35,65.71,2204.92,1,month-to-month,fiber,0,no_contact
C03900,44,17,66.62,1130.64,0,month-to-month,none,1,cancelled
C03901,29,7,87.52,642.9,1,month-to-month,dsl,1,escalated
C03902,75,15,95.97,1444.72,0,one-year,none,0,resolved
C03903,51,15,31.62,537.38,0,month-to-month,fiber,1,cancelled
C03904,64,14,92.26,1303.64,2,month-to-month,fiber,0,resolved
C03905,33,32,38.53,1307.19,3,one-year,fiber,0,resolved
C03906,55,32,55.2,1701.56,1,one-year,dsl,0,resolved
C03907,50,4,,418.04,1,two-year,dsl,0,no_contact
C03908,58,47,128.62,6107.51,1,two-year,fiber,0,no_contact
C03909,18,46,103.94,4807.86,1,two-year,dsl,0,resolved
C03910,51,39,,3683.35,0,month-to-month,dsl,1,escalated
C03911,45,21,81.27,1601.61,1,,satellite,1,escalated
C03912,48,32,57.12,1876.23,1,one-year,dsl,0,no_contact
C03913,41,13,68.17,876.51,1,month-to-month,fiber,1,cancelled
C03914,47,36,18.0,663.57,1,month-to-month,dsl,1,cancelled
C03915,47,47,105.81,4959.19,0,month-to-month,fiber,1,escalated
C03916,48,16,64.52,1023.26,1,month-to-month,fiber,1,cancelled
C03917,18,18,18.0,413.34,1,month-to-month,fiber,1,cancelled
C03918,37,26,22.4,593.28,2,month-to-month,dsl,0,resolved
C03919,50,44,79.38,3509.9,0,month-to-month,fiber,0,resolved
C03920,40,19,53.8,1010.0,1,month-to-month,dsl,0,no_contact
C03921,59,18,61.31,1102.74,1,two-year,none,0,no_contact
C03922,28,61,88.56,5382.15,0,month-to-month,dsl,0,resolved
C03923,66,37,63.27,2322.31,0,one-year,dsl,0,escalated
C03924,24,12,91.52,1063.65,1,month-to-month,fiber,1,cancelled
C03925,67,36,55.33,1973.46,0,month-to-month,fiber,0,no_contact
C03926,24,16,78.3,1267.06,0,one-year,fiber,0,resolved
C03927,45,40,94.69,3861.45,0,two-year,fiber,0,resolved
C03928,34,10,67.39,713.13,0,two-year,dsl,0,resolved
C03929,56,16,95.07,1551.03,1,one-year,fiber,1,cancelled
C03930,42,22,113.7,2536.31,1,one-year,dsl,0,resolved
C03931,61,15,98.04,1446.34,2,two-year,fiber,0,resolved
C03932,47,46,70.13,3150.85,0,two-year,none,1,cancelled
C03933,65,12,115.99,1365.44,0,month-to-month,dsl,0,resolved
C03934,53,6,44.8,,2,two-year,fiber,0,no_contact
C03935,50,48,22.31,1030.49,0,month-to-month,none,0,resolved
C03936,43,19,45.36,892.7,0,one-year,dsl,0,no_contact
C03937,29,9,56.59,570.92,1,one-year,fiber,1,cancelled
C03938,57,25,37.93,944.13,0,two-year,fiber,0,resolved
C03939,26,50,52.92,2615.03,0,month-to-month,fiber,1,escalated
C03940,66,42,116.97,4947.62,3,month-to-month,dsl,0,resolved
C03941,73,18,18.0,296.85,0,month-to-month,fiber,0,escalated
C03942,18,20,62.82,1208.37,1,one-year,none,1,cancelled
C03943,81,10,34.14,333.74,0,one-year,fiber,0,resolved
C03944,56,39,28.49,1100.16,1,month-to-month,dsl,0,no_contact
C03945,51,28,43.46,1152.15,1,one-year,dsl,0,escalated
C03946,40,6,97.01,678.91,1,month-to-month,none,1,cancelled
C03947,26,15,125.66,1882.56,0,month-to-month,none,1,escalated
C03948,38,49,74.27,3659.35,1,one-year,fiber,0,no_contact
C03949,55,36,29.14,1077.85,0,month-to-month,fiber,0,escalated
C03950,76,6,88.2,487.74,1,two-year,dsl,1,cancelled
C03951,33,38,79.43,3031.84,2,month-to-month,fiber,1,escalated
C03952,48,39,53.71,2055.24,2,one-year,none,0,no_contact
C03953,69,42,33.52,1368.38,2,month-to-month,dsl,1,escalated
C03954,48,23,59.27,1385.71,1,one-year,fiber,1,cancelled
C03955,43,8,97.19,812.04,0,month-to-month,dsl,1,cancelled
C03956,30,64,109.32,6985.52,1,one-year,dsl,0,escalated
C03957,38,23,,2167.63,2,one-year,dsl,0,resolved
C03958,18,34,18.0,540.93,1,month-to-month,dsl,1,cancelled
C03959,27,32,,4002.58,2,month-to-month,dsl,1,cancelled
C03960,51,31,111.12,3406.67,0,one-year,fiber,0,resolved
C03961,35,16,85.9,1439.25,1,month-to-month,satellite,1,escalated
C03962,31,6,76.06,442.47,1,two-year,fiber,0,no_contact
C03963,30,24,43.21,1039.58,2,month-to-month,dsl,1,cancelled
C03964,26,4,78.46,282.23,0,two-year,dsl,1,cancelled
C03965,57,6,18.0,123.17,0,month-to-month,fiber,1,cancelled
C03966,48,1,112.53,20.18,0,month-to-month,dsl,1,cancelled
C03967,35,41,30.45,1335.51,0,month-to-month,fiber,0,no_contact
C03968,48,13,55.59,690.87,0,two-year,dsl,0,escalated
C03969,47,16,29.7,510.49,1,month-to-month,fiber,0,no_contact
C03970,35,27,67.16,1785.4,1,month-to-month,none,1,cancelled
C03971,66,19,63.4,1278.44,1,month-to-month,fiber,1,escalated
C03972,45,7,33.41,215.41,1,one-year,none,1,cancelled
C03973,37,2,69.8,,2,one-year,fiber,0,no_contact
C03974,41,16,18.0,317.87,6,one-year,dsl,1,cancelled
C03975,58,22,86.33,1865.76,1,two-year,dsl,0,escalated
C03976,38,11,37.05,,3,one-year,dsl,1,cancelled
C03977,55,18,112.01,2059.56,1,month-to-month,none,1,cancelled
C03978,37,33,44.81,1544.23,0,month-to-month,none,0,resolved
C03979,67,48,61.56,2880.36,0,two-year,fiber,0,resolved
C03980,48,7,77.83,508.59,2,two-year,dsl,0,resolved
C03981,38,11,18.0,205.13,0,month-to-month,dsl,0,resolved
C03982,42,9,35.71,,2,month-to-month,none,0,resolved
C03983,30,45,24.64,1106.16,1,month-to-month,fiber,0,no_contact
C03984,62,61,58.47,3514.34,1,two-year,fiber,0,no_contact
C03985,64,36,98.37,3487.67,0,one-year,fiber,0,resolved
C03986,37,33,18.89,571.76,1,month-to-month,none,0,no_contact
C03987,49,8,83.98,691.45,0,month-to-month,fiber,1,cancelled
C03988,42,4,105.37,470.61,1,one-year,dsl,1,cancelled
C03989,40,34,18.73,675.84,2,month-to-month,fiber,0,resolved
C03990,40,12,98.61,1165.64,1,two-year,dsl,1,cancelled
C03991,61,26,80.93,2040.09,0,one-year,fiber,0,no_contact
C03992,58,16,46.51,691.48,2,one-year,fiber,0,no_contact
C03993,38,9,56.55,505.87,1,month-to-month,fiber,1,unresolved
C03994,47,33,90.9,2974.59,1,month-to-month,fiber,0,no_contact
C03995,35,22,57.22,1246.33,0,one-year,fiber,0,no_contact
C03996,84,44,49.42,2094.01,2,two-year,dsl,1,cancelled
C03997,47,37,41.37,1511.14,0,month-to-month,none,0,resolved
C03998,47,13,88.48,1192.46,2,month-to-month,fiber,1,cancelled
C03999,20,32,85.01,2723.34,2,month-to-month,fiber,1,cancelled
C04000,51,9,89.87,746.43,1,month-to-month,fiber,0,resolved
C04001,66,26,52.13,1371.46,1,month-to-month,dsl,0,no_contact
C04002,41,17,95.19,1602.35,0,one-year,dsl,1,cancelled
C04003,59,4,87.35,316.4,1,one-year,fiber,1,escalated
C04004,51,11,123.11,1251.54,0,month-to-month,fiber,1,cancelled
C04005,35,29,43.14,1261.54,1,one-year,fiber,0,resolved
C04006,57,18,18.69,373.11,2,two-year,fiber,0,resolved
C04007,30,47,18.0,823.78,0,month-to-month,dsl,0,no_contact
C04008,48,43,85.88,3630.92,1,month-to-month,dsl,0,no_contact
C04009,41,15,91.33,1336.5,1,two-year,fiber,1,cancelled
C04010,51,9,79.32,672.74,0,month-to-month,fiber,1,cancelled
C04011,28,15,65.41,964.8,1,month-to-month,dsl,1,escalated
C04012,71,20,27.81,511.59,1,month-to-month,dsl,1,cancelled
C04013,44,24,,2099.57,0,one-year,dsl,0,resolved
C04014,39,23,39.16,942.01,1,two-year,fiber,0,resolved
C04015,48,72,129.58,9290.27,0,month-to-month,fiber,0,resolved
C04016,33,31,18.0,588.8,1,month-to-month,fiber,0,escalated
C04017,39,34,106.36,3520.71,1,month-to-month,dsl,0,resolved
C04018,53,30,79.22,2400.58,1,month-to-month,fiber,1,escalated
C04019,66,13,33.76,490.97,1,month-to-month,fiber,0,resolved
C04020,43,29,109.87,3218.79,3,one-year,fiber,1,cancelled
C04021,47,13,48.88,628.85,1,month-to-month,dsl,0,resolved
C04022,58,14,51.25,768.24,0,one-year,fiber,0,escalated
C04023,47,72,18.0,1323.13,2,month-to-month,fiber,0,no_contact
C04024,41,23,32.06,785.25,1,one-year,fiber,0,resolved
C04025,56,10,59.22,665.7,2,month-to-month,dsl,1,escalated
C04026,38,12,18.0,288.29,0,month-to-month,fiber,0,resolved
C04027,36,32,55.34,1744.22,2,one-year,none,1,escalated
C04028,56,14,34.12,576.87,0,month-to-month,dsl,1,unresolved
C04029,47,13,44.1,547.73,0,month-to-month,fiber,0,resolved
C04030,51,20,69.61,1396.92,0,two-year,fiber,0,no_contact
C04031,45,14,133.17,1840.9,1,,fiber,0,no_contact
C04032,46,39,83.65,3248.56,3,two-year,dsl,0,no_contact
C04033,25,25,85.63,2129.23,1,month-to-month,fiber,1,cancelled
C04034,70,17,58.55,912.23,1,one-year,none,0,resolved
C04035,26,18,96.43,,1,month-to-month,fiber,1,cancelled
C04036,24,31,84.55,2627.44,0,month-to-month,fiber,1,cancelled
C04037,43,9,62.39,567.66,1,two-year,fiber,0,no_contact
C04038,59,22,88.41,1966.15,1,month-to-month,dsl,1,cancelled
C04039,45,11,86.78,912.78,2,month-to-month,fiber,0,resolved
C04040,60,36,92.59,3315.69,1,one-year,fiber,0,resolved
C04041,60,26,74.54,1934.17,1,month-to-month,fiber,1,escalated
C04042,29,10,84.74,927.12,3,two-year,dsl,1,cancelled
C04043,44,32,101.67,3328.46,2,two-year,fiber,1,cancelled
C04044,31,23,96.05,2266.46,0,month-to-month,fiber,0,no_contact
C04045,46,40,135.95,5442.28,1,month-to-month,fiber,1,cancelled
C04046,18,70,71.54,4966.15,1,month-to-month,dsl,0,no_contact
C04047,55,18,45.15,805.81,1,one-year,dsl,0,no_contact
C04048,22,5,76.08,386.49,1,one-year,fiber,0,no_contact
C04049,64,56,39.6,2261.47,1,one-year,fiber,0,resolved
C04050,48,18,73.96,1330.84,3,month-to-month,dsl,1,cancelled
C04051,38,16,50.36,845.43,0,month-to-month,dsl,1,unresolved
C04052,52,42,106.6,,2,one-year,none,0,resolved
C04053,53,51,77.07,3963.16,0,month-to-month,fiber,0,resolved
C04054,41,47,49.09,2347.65,0,two-year,dsl,0,resolved
C04055,61,34,72.93,2527.1,1,month-to-month,fiber,0,no_contact
C04056,18,32,75.3,2404.78,0,two-year,dsl,0,no_contact
C04057,31,49,67.14,3367.38,4,month-to-month,dsl,1,cancelled
C04058,50,12,59.95,741.66,0,month-to-month,dsl,1,cancelled
C04059,64,4,52.02,122.98,1,month-to-month,fiber,1,unresolved
C04060,58,39,88.4,,0,month-to-month,dsl,1,cancelled
C04061,47,11,83.69,994.93,3,one-year,dsl,1,cancelled
C04062,39,3,,215.89,1,month-to-month,fiber,1,escalated
C04063,52,14,66.02,924.95,0,one-year,fiber,1,cancelled
C04064,38,21,65.25,1313.18,0,two-year,fiber,0,resolved
C04065,38,26,84.19,2243.83,0,month-to-month,fiber,0,no_contact
C04066,39,11,78.9,860.78,1,month-to-month,none,1,cancelled
C04067,43,38,52.75,1949.98,1,,fiber,1,escalated
C04068,48,10,74.41,647.35,1,month-to-month,fiber,1,cancelled
C04069,49,43,80.94,3423.58,0,month-to-month,none,1,escalated
C04070,51,6,59.41,367.31,2,month-to-month,none,1,cancelled
C04071,41,15,80.43,1220.74,1,one-year,none,1,unresolved
C04072,29,22,46.98,999.08,1,one-year,fiber,1,cancelled
C04073,43,19,100.93,1907.49,2,month-to-month,none,1,cancelled
C04074,40,21,52.36,1125.15,4,month-to-month,none,0,resolved
C04075,38,21,105.6,2247.56,2,one-year,dsl,0,no_contact
C04076,76,41,47.73,1987.84,1,month-to-month,fiber,0,no_contact
C04077,56,45,33.07,1547.11,3,two-year,fiber,0,no_contact
C04078,70,30,90.76,2682.67,1,one-year,fiber,0,no_contact
C04079,45,26,52.01,1377.28,0,one-year,fiber,0,resolved
C04080,59,50,62.69,3130.57,1,month-to-month,fiber,1,cancelled
C04081,63,18,18.0,332.32,0,two-year,fiber,1,cancelled
C04082,43,11,85.51,929.1,1,one-year,none,0,no_contact
C04083,41,19,78.39,1565.39,2,month-to-month,dsl,1,cancelled
C04084,39,13,74.28,963.52,1,two-year,dsl,0,no_contact
C04085,72,25,103.29,2507.92,1,month-to-month,dsl,1,cancelled
C04086,47,21,73.06,1550.78,3,two-year,none,0,resolved
C04087,59,29,128.22,3754.02,2,month-to-month,none,1,escalated
C04088,75,35,22.17,879.26,2,one-year,dsl,0,no_contact
C04089,42,7,18.0,172.51,0,two-year,fiber,0,no_contact
C04090,46,32,100.12,3171.72,1,one-year,dsl,0,no_contact
C04091,35,24,89.74,2137.94,0,one-year,none,0,escalated
C04092,32,7,91.68,582.0,2,month-to-month,fiber,0,resolved
C04093,18,13,123.54,1543.69,1,month-to-month,fiber,0,resolved
C04094,41,18,84.33,1480.08,1,month-to-month,fiber,1,cancelled
C04095,47,24,18.0,388.24,1,month-to-month,none,1,escalated
C04096,40,56,106.69,5947.82,1,one-year,fiber,0,resolved
C04097,47,21,59.73,1251.75,1,one-year,fiber,0,resolved
C04098,61,1,29.25,,2,month-to-month,fiber,1,cancelled
C04099,43,12,82.98,1015.9,1,month-to-month,fiber,1,cancelled
C04100,30,7,67.16,444.76,0,month-to-month,dsl,1,cancelled
C04101,64,13,73.42,1059.4,0,one-year,fiber,0,no_contact
C04102,35,17,81.16,1373.64,0,two-year,dsl,1,cancelled
C04103,60,45,18.0,776.6,0,one-year,fiber,0,no_contact
C04104,45,48,53.43,2566.07,1,two-year,fiber,0,resolved
C04105,29,27,70.11,1905.55,2,month-to-month,dsl,0,resolved
C04106,22,59,42.59,2500.31,0,one-year,satellite,0,no_contact
C04107,39,31,84.12,2651.3,0,month-to-month,fiber,1,escalated
C04108,25,38,68.23,2635.99,0,month-to-month,fiber,0,no_contact
C04109,51,11,,548.24,1,month-to-month,fiber,0,no_contact
C04110,48,11,137.93,1511.17,0,two-year,dsl,0,resolved
C04111,35,18,51.17,1003.88,1,two-year,dsl,0,no_contact
C04112,59,23,79.25,1914.39,2,two-year,none,0,no_contact
C04113,51,39,63.55,2471.14,2,one-year,dsl,0,no_contact
C04114,57,40,87.37,,1,two-year,dsl,0,resolved
C04115,50,16,71.11,1096.01,3,month-to-month,dsl,1,escalated
C04116,46,18,39.66,723.0,0,month-to-month,fiber,1,cancelled
C04117,64,41,75.78,3177.07,2,month-to-month,fiber,1,escalated
C04118,49,50,97.24,4761.34,0,month-to-month,fiber,0,no_contact
C04119,71,72,70.05,5093.26,2,one-year,dsl,0,resolved
C04120,52,20,40.18,759.34,0,one-year,fiber,0,no_contact
C04121,34,61,37.61,2219.09,1,month-to-month,fiber,0,no_contact
C04122,65,38,30.59,1148.12,1,two-year,none,0,escalated
C04123,23,40,69.45,2797.91,0,two-year,dsl,0,no_contact
C04124,46,42,72.11,3023.43,0,month-to-month,dsl,1,cancelled
C04125,84,6,71.55,528.29,0,month-to-month,fiber,1,cancelled
C04126,46,16,55.98,918.09,1,two-year,fiber,1,cancelled
C04127,55,11,78.46,918.16,0,month-to-month,dsl,1,cancelled
C04128,78,1,60.99,23.96,0,month-to-month,fiber,1,cancelled
C04129,40,40,77.17,3076.11,0,two-year,none,0,resolved
C04130,52,12,50.63,680.06,1,one-year,fiber,0,resolved
C04131,72,35,87.74,3047.89,0,,dsl,1,cancelled
C04132,32,32,131.98,,0,month-to-month,none,1,cancelled
C04133,69,25,53.02,,2,two-year,dsl,0,resolved
C04134,49,6,75.06,406.02,3,two-year,dsl,1,escalated
C04135,55,13,49.72,579.97,1,month-to-month,none,1,cancelled
C04136,36,9,77.38,750.76,3,one-year,fiber,1,cancelled
C04137,53,55,92.46,5095.23,1,one-year,fiber,1,cancelled
C04138,39,3,39.58,165.31,1,month-to-month,dsl,1,cancelled
C04139,47,6,56.96,378.83,2,,fiber,1,escalated
C04140,19,8,64.85,547.18,0,two-year,none,0,resolved
C04141,47,17,59.53,1015.95,2,one-year,dsl,0,resolved
C04142,39,14,41.09,551.18,1,two-year,dsl,0,resolved
C04143,43,24,64.97,1522.64,1,two-year,fiber,1,unresolved
C04144,42,46,83.98,3880.12,0,month-to-month,dsl,0,resolved
C04145,56,37,33.83,1266.48,0,month-to-month,fiber,0,resolved
C04146,78,68,20.21,1404.74,0,month-to-month,none,0,no_contact
C04147,58,50,76.92,3820.42,0,month-to-month,dsl,0,escalated
C04148,65,15,34.21,500.57,3,month-to-month,fiber,1,cancelled
C04149,41,17,69.83,1261.08,2,one-year,none,1,cancelled
C04150,48,51,116.68,5913.21,0,month-to-month,dsl,0,no_contact
C04151,69,15,30.45,466.43,1,two-year,dsl,0,resolved
C04152,57,29,,1958.7,0,month-to-month,fiber,1,escalated
C04153,55,14,44.12,603.6,2,month-to-month,none,0,resolved
C04154,18,10,55.63,566.46,1,one-year,dsl,0,no_contact
C04155,39,5,67.85,357.04,0,month-to-month,dsl,1,cancelled
C04156,38,31,72.16,2214.75,0,month-to-month,none,1,cancelled
